code,title,type,L,T,P,J,C,owner,program,nbr,slot,venue,fac_name,school,mode,seats
CSE514,Pervasive Computing,ELA,0,0,2,0,1,SCSE,MTECH,5296,L1+L2,SJT319,,,LBC,30
CSE514,Pervasive Computing,ELA,0,0,2,0,1,SCSE,MTECH,5485,L1+L2,SJT319,,,LBC,30
CSE518,Parallel Algorithms,TH,3,0,0,0,3,SCSE,MTECH,4108,G2+TG2,SJT521,DEBI PRASANNA ACHARJYA,SCSE,RBL,65
CSE533,Computational Intelligence,ETH,3,0,0,0,3,SCSE,MTECH,4109,G2+TG2,SJT522,BALAKRUSHNA TRIPATHY,SCSE,RBL,65
CSE533,Computational Intelligence,ELA,0,0,2,0,1,SCSE,MTECH,5295,L11+L12,SJT516,,,LBC,30
CSE533,Computational Intelligence,ELA,0,0,2,0,1,SCSE,MTECH,5486,L11+L12,SJT516,,,LBC,30
CSE536,Pattern Recognition,TH,3,0,0,0,3,SCSE,MTECH,4110,B2+TB2,SJT522,ANURADHA J,SCSE,RBL,65
CSE699,Masters Thesis,PJT,0,0,0,0,20,SCSE,MTECH,5312,NIL,NIL,PROGRAM MANAGER 03,SCSE,PBC,1000
ECE1001,Fundamentals of Electrical Circuits,ETH,2,0,0,0,2,SENSE,BTECH,3418,G2,TT631,,,CBL,60
ECE1002,Semiconductor Devices and Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3035,E1,TT715,DEVASHISH PANDEY,SENSE,CBL,60
ECE1002,Semiconductor Devices and Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3036,E2,TT715,,,CBL,60
ECE1002,Semiconductor Devices and Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3037,E1,TT716,,,CBL,60
ECE1002,Semiconductor Devices and Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3038,E2,TT716,,,CBL,60
ECE1002,Semiconductor Devices and Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3039,E1,TT724,KITTUR HARISH MALLIKARJUN,SENSE,CBL,60
ECE1002,Semiconductor Devices and Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3040,E2,TT724,,,CBL,60
ECE1002,Semiconductor Devices and Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3041,E1,TT726,,,CBL,60
ECE1002,Semiconductor Devices and Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3042,E2,TT726,,,CBL,60
ECE1002,Semiconductor Devices and Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3043,E1,TT620,,,CBL,60
ECE1002,Semiconductor Devices and Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3044,E2,TT620,,,CBL,60
ECE1002,Semiconductor Devices and Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3045,E1,TT621,SAKTHIVEL R,SENSE,CBL,60
ECE1002,Semiconductor Devices and Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3046,E2,TT621,,,CBL,60
ECE1004,Signals and Systems,TH,3,0,0,0,3,SENSE,BTECH,5429,D1,TT434A,,,CBL,60
ECE1004,Signals and Systems,TH,3,0,0,0,3,SENSE,BTECH,5430,D2,TT434A,,,CBL,60
ECE1004,Signals and Systems,TH,3,0,0,0,3,SENSE,BTECH,5431,D1,TT523,,,CBL,60
ECE1004,Signals and Systems,TH,3,0,0,0,3,SENSE,BTECH,5432,D2,SMVG21,,,CBL,60
ECE1004,Signals and Systems,TH,3,0,0,0,3,SENSE,BTECH,5433,D2,SMVG10,,,CBL,60
ECE1004,Signals and Systems,TH,3,0,0,0,3,SENSE,BTECH,5434,D1,SJT422,,,CBL,60
ECE1005,Sensors and Instrumentation,TH,2,0,0,0,2,SENSE,BTECH,3061,G1,TT715,,,CBL,60
ECE1005,Sensors and Instrumentation,TH,2,0,0,0,2,SENSE,BTECH,3062,G2,TT715,,,CBL,60
ECE1005,Sensors and Instrumentation,TH,2,0,0,0,2,SENSE,BTECH,3063,G2,TT716,,,CBL,60
ECE1005,Sensors and Instrumentation,TH,2,0,0,0,2,SENSE,BTECH,3064,G1,TT716,GOVARDHAN K,SENSE,CBL,60
ECE1005,Sensors and Instrumentation,TH,2,0,0,0,2,SENSE,BTECH,3065,G1,TT724,,,CBL,60
ECE1005,Sensors and Instrumentation,TH,2,0,0,0,2,SENSE,BTECH,3066,G2,TT724,,,CBL,60
ECE1005,Sensors and Instrumentation,TH,2,0,0,0,2,SENSE,BTECH,3067,G2,TT726,,,CBL,60
ECE1005,Sensors and Instrumentation,TH,2,0,0,0,2,SENSE,BTECH,3068,G1,TT726,,,CBL,60
ECE1005,Sensors and Instrumentation,TH,2,0,0,0,2,SENSE,BTECH,3069,G1,TT620,,,CBL,60
ECE1005,Sensors and Instrumentation,TH,2,0,0,0,2,SENSE,BTECH,3070,G2,TT621,,,CBL,60
ECE1005,Sensors and Instrumentation,TH,2,0,0,0,2,SENSE,BTECH,3071,G1,TT630,,,CBL,60
ECE1005,Sensors and Instrumentation,TH,2,0,0,0,2,SENSE,BTECH,3072,G2,TT630,,,CBL,60
ECE1006,Introduction to Nanoscience and Nanotechnology,TH,3,0,0,0,3,SENSE,BTECH,5423,A1+TA1,TT504,,,CBL,60
ECE1006,Introduction to Nanoscience and Nanotechnology,TH,3,0,0,0,3,SENSE,BTECH,5424,A1+TA1,SJT221,,,CBL,60
ECE1006,Introduction to Nanoscience and Nanotechnology,TH,3,0,0,0,3,SENSE,BTECH,5425,A1+TA1,SJT204,,,CBL,60
ECE1006,Introduction to Nanoscience and Nanotechnology,TH,3,0,0,0,3,SENSE,BTECH,5426,A2+TA2,TT530A,,,CBL,60
ECE1006,Introduction to Nanoscience and Nanotechnology,TH,3,0,0,0,3,SENSE,BTECH,5427,A2+TA2,TT434,,,CBL,60
ECE1006,Introduction to Nanoscience and Nanotechnology,TH,3,0,0,0,3,SENSE,BTECH,5428,A2+TA2,SMV112,,,CBL,60
ECE1007,Opto Electronics,ETH,2,0,0,0,2,SENSE,BTECH,5417,B1,TT726,,,CBL,60
ECE1007,Opto Electronics,ETH,2,0,0,0,2,SENSE,BTECH,5418,B2,TT726,,,CBL,60
ECE1007,Opto Electronics,ETH,2,0,0,0,2,SENSE,BTECH,5419,B2,TT715,,,CBL,60
ECE1007,Opto Electronics,ETH,2,0,0,0,2,SENSE,BTECH,5420,B2,TT621,,,CBL,60
ECE1007,Opto Electronics,ETH,2,0,0,0,2,SENSE,BTECH,5421,B1,TT716,,,CBL,60
ECE1007,Opto Electronics,ETH,2,0,0,0,2,SENSE,BTECH,5422,B1,TT724,,,CBL,60
ECE101,Electron Devices and Circuits,ETH,3,0,0,0,3,SENSE,BTECH,4731,B2+TB2,TT531A,,,CBL,60
ECE103,Digital Logic Design,ETH,3,0,0,0,3,SENSE,BTECH,5142,B2+TB2,TT414,RAVI S,SENSE,CBL,65
ECE2001,Network Theory,TH,3,0,0,0,3,SENSE,BTECH,3048,A1+TA1,TT715,RAGUNATH G,SENSE,CBL,60
ECE2001,Network Theory,TH,3,0,0,0,3,SENSE,BTECH,3049,A2+TA2,TT715,,,CBL,60
ECE2001,Network Theory,TH,3,0,0,0,3,SENSE,BTECH,3050,A2+TA2,TT716,SATHEESH KUMAR S,SENSE,CBL,60
ECE2001,Network Theory,TH,3,0,0,0,3,SENSE,BTECH,3052,A1+TA1,TT716,ARUNACHALAM V,SENSE,CBL,60
ECE2001,Network Theory,TH,3,0,0,0,3,SENSE,BTECH,3053,A1+TA1,TT724,VAEGAE NAVEEN KUMAR,SENSE,CBL,60
ECE2001,Network Theory,TH,3,0,0,0,3,SENSE,BTECH,3054,A2+TA2,TT724,SURESH AMBATI,SENSE,CBL,60
ECE2001,Network Theory,TH,3,0,0,0,3,SENSE,BTECH,3055,A2+TA2,TT726,VENUGOPAL P,SENSE,CBL,60
ECE2001,Network Theory,TH,3,0,0,0,3,SENSE,BTECH,3056,A1+TA1,TT726,,,CBL,60
ECE2001,Network Theory,TH,3,0,0,0,3,SENSE,BTECH,3057,A1+TA1,TT620,,,CBL,60
ECE2001,Network Theory,TH,3,0,0,0,3,SENSE,BTECH,3058,A2+TA2,TT620,,,CBL,60
ECE2001,Network Theory,TH,3,0,0,0,3,SENSE,BTECH,3059,A2+TA2,TT621,RAJEEV PANKAJ NELAPATI,SENSE,CBL,60
ECE2001,Network Theory,TH,3,0,0,0,3,SENSE,BTECH,3060,A1+TA1,TT621,,,CBL,60
ECE201,Probability Theory and Random Process,TH,3,0,0,0,3,SENSE,BTECH,3073,C1,TT715,MOHANAPRASAD K,SENSE,CBL,60
ECE201,Probability Theory and Random Process,TH,3,0,0,0,3,SENSE,BTECH,3074,C2,TT715,,,CBL,60
ECE201,Probability Theory and Random Process,TH,3,0,0,0,3,SENSE,BTECH,3075,C2,TT716,,,CBL,60
ECE201,Probability Theory and Random Process,TH,3,0,0,0,3,SENSE,BTECH,3076,C1,TT716,YEPUGANTI KARUNA,SENSE,CBL,60
ECE201,Probability Theory and Random Process,TH,3,0,0,0,3,SENSE,BTECH,3077,C1,TT724,SANKAR GANESH S,SENSE,CBL,60
ECE201,Probability Theory and Random Process,TH,3,0,0,0,3,SENSE,BTECH,3078,C2,TT724,LOKANATH M,SENSE,CBL,60
ECE201,Probability Theory and Random Process,TH,3,0,0,0,3,SENSE,BTECH,3079,C2,TT726,,,CBL,60
ECE201,Probability Theory and Random Process,TH,3,0,0,0,3,SENSE,BTECH,3080,C1,TT726,CHRISTOPHER CLEMENT J,SENSE,CBL,60
ECE201,Probability Theory and Random Process,TH,3,0,0,0,3,SENSE,BTECH,3081,C1,TT620,RAMACHANDRA REDDY,SENSE,CBL,60
ECE201,Probability Theory and Random Process,TH,3,0,0,0,3,SENSE,BTECH,3082,C2,TT620,,,CBL,60
ECE201,Probability Theory and Random Process,TH,3,0,0,0,3,SENSE,BTECH,3083,C1,TT621,VALARMATHI J,SENSE,CBL,60
ECE202,Transmission Lines and Fields,TH,3,0,0,0,3,SENSE,BTECH,3095,E1,TT304,VIJAY KUMAR,SENSE,CBL,60
ECE202,Transmission Lines and Fields,TH,3,0,0,0,3,SENSE,BTECH,3096,E2,TT304,,,CBL,60
ECE202,Transmission Lines and Fields,TH,3,0,0,0,3,SENSE,BTECH,3097,E2,TT314,,,CBL,60
ECE202,Transmission Lines and Fields,TH,3,0,0,0,3,SENSE,BTECH,3098,E1,TT314,LAVANYA N,SENSE,CBL,60
ECE202,Transmission Lines and Fields,TH,3,0,0,0,3,SENSE,BTECH,3099,E1,TT333,,,CBL,60
ECE202,Transmission Lines and Fields,TH,3,0,0,0,3,SENSE,BTECH,3100,E1,TT334,REVATHI S,SENSE,CBL,60
ECE202,Transmission Lines and Fields,TH,3,0,0,0,3,SENSE,BTECH,3101,E1,TT335,CHRISTINA JOSEPHINE MALATHI A,SENSE,CBL,60
ECE202,Transmission Lines and Fields,TH,3,0,0,0,3,SENSE,BTECH,3102,E1,TT504,,,CBL,60
ECE202,Transmission Lines and Fields,TH,3,0,0,0,3,SENSE,BTECH,3103,E2,TT305,,,CBL,60
ECE202,Transmission Lines and Fields,TH,3,0,0,0,3,SENSE,BTECH,3104,E2,TT331,,,CBL,60
ECE202,Transmission Lines and Fields,TH,3,0,0,0,3,SENSE,BTECH,3105,E2,TT504,RAMYA S,O/o-SR,CBL,60
ECE203,Modulation Techniques,ETH,3,0,0,0,3,SENSE,BTECH,3084,D1,TT715,SURESH R,SENSE,CBL,60
ECE203,Modulation Techniques,ETH,3,0,0,0,3,SENSE,BTECH,3085,D2,TT715,,,CBL,60
ECE203,Modulation Techniques,ETH,3,0,0,0,3,SENSE,BTECH,3086,D2,TT716,,,CBL,60
ECE203,Modulation Techniques,ETH,3,0,0,0,3,SENSE,BTECH,3087,D1,TT716,RAJESH R,SENSE,CBL,60
ECE203,Modulation Techniques,ETH,3,0,0,0,3,SENSE,BTECH,3088,D1,TT724,DEEPIKA RANI SONA,SENSE,CBL,60
ECE203,Modulation Techniques,ETH,3,0,0,0,3,SENSE,BTECH,3089,D2,TT724,,,CBL,60
ECE203,Modulation Techniques,ETH,3,0,0,0,3,SENSE,BTECH,3090,D2,TT726,,,CBL,60
ECE203,Modulation Techniques,ETH,3,0,0,0,3,SENSE,BTECH,3091,D1,TT726,SUBHA BHARATHI S,SENSE,CBL,60
ECE203,Modulation Techniques,ETH,3,0,0,0,3,SENSE,BTECH,3092,D1,TT620,KALAPRAVEEN BAGADI,SENSE,CBL,60
ECE203,Modulation Techniques,ETH,3,0,0,0,3,SENSE,BTECH,3093,D2,TT620,,,CBL,60
ECE203,Modulation Techniques,ETH,3,0,0,0,3,SENSE,BTECH,3094,D1,TT621,NEELAKANDAN R,SENSE,CBL,60
ECE204,Analog Circuit Design,ETH,3,0,0,0,3,SENSE,BTECH,3315,B2+TB2,TT716,,,PBL,60
ECE205,Electrical and Electronic Measurements,TH,3,0,0,0,3,SENSE,BTECH,5098,E1,TT434,MUTHU RAJA S,SENSE,CBL,60
ECE205,Electrical and Electronic Measurements,TH,3,0,0,0,3,SENSE,BTECH,5099,E2,TT404,AARTHI G,SENSE,CBL,60
ECE206,Signals and Systems,TH,3,0,0,0,3,SENSE,BTECH,3283,F2,TT620,,,CBL,60
ECE207,Analog Electronic Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3130,F1,TT530,ANAND S,SENSE,PBL,60
ECE207,Analog Electronic Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3132,F1,TT531,,,PBL,60
ECE207,Analog Electronic Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3133,F1,TT531A,SATHYA P,SENSE,PBL,60
ECE207,Analog Electronic Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3134,F1,TT619,,,PBL,60
ECE207,Analog Electronic Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3139,F1,SMVG21,,,PBL,60
ECE207,Analog Electronic Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3141,F1,SMVG10,,,PBL,60
ECE207,Analog Electronic Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3142,F2,TT304,JASMIN PEMEENA PRIYADARISINI M,SENSE,PBL,60
ECE207,Analog Electronic Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3143,F2,TT305,JOHN PRADEEP D,SENSE,PBL,60
ECE207,Analog Electronic Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3144,F2,TT523,ARUN M,SENSE,PBL,60
ECE207,Analog Electronic Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3145,F2,TT530,,,PBL,60
ECE207,Analog Electronic Circuits,ETH,3,0,0,0,3,SENSE,BTECH,3146,F2,TT530A,,,PBL,60
ECE208,Engineering Electromagnetics,TH,3,0,0,0,3,SENSE,BTECH,3776,F1,TT335,,,CBL,60
ECE210,Control Systems Engineering,TH,3,0,0,0,3,SENSE,BTECH,3106,A1+TA1,TT206,BAGUBALI A,SENSE,CBL,60
ECE210,Control Systems Engineering,TH,3,0,0,0,3,SENSE,BTECH,3107,A1+TA1,TT207,,,CBL,60
ECE210,Control Systems Engineering,TH,3,0,0,0,3,SENSE,BTECH,3108,A1+TA1,TT208,,,CBL,60
ECE210,Control Systems Engineering,TH,3,0,0,0,3,SENSE,BTECH,3109,A1+TA1,TT301,,,CBL,60
ECE210,Control Systems Engineering,TH,3,0,0,0,3,SENSE,BTECH,3110,A1+TA1,TT303,,,CBL,60
ECE210,Control Systems Engineering,TH,3,0,0,0,3,SENSE,BTECH,3112,A1+TA1,TT304,,,CBL,60
ECE210,Control Systems Engineering,TH,3,0,0,0,3,SENSE,BTECH,3113,A2+TA2,TT305,SURESH NUTHALAPATI,SENSE,CBL,60
ECE210,Control Systems Engineering,TH,3,0,0,0,3,SENSE,BTECH,3114,A2+TA2,TT304,,,CBL,60
ECE210,Control Systems Engineering,TH,3,0,0,0,3,SENSE,BTECH,3116,A2+TA2,TT303,,,CBL,60
ECE210,Control Systems Engineering,TH,3,0,0,0,3,SENSE,BTECH,3118,A2+TA2,TT301,,,CBL,60
ECE210,Control Systems Engineering,TH,3,0,0,0,3,SENSE,BTECH,3119,A2+TA2,TT208,,,CBL,60
ECE301,VLSI System Design,ETH,3,0,0,0,3,SENSE,BTECH,3131,C1,TT619,JAGANNADHA NAIDU K,SENSE,CBL,60
ECE301,VLSI System Design,ETH,3,0,0,0,3,SENSE,BTECH,3135,C1,TT630,,,CBL,60
ECE301,VLSI System Design,ETH,3,0,0,0,3,SENSE,BTECH,3136,C1,TT631,,,CBL,60
ECE301,VLSI System Design,ETH,3,0,0,0,3,SENSE,BTECH,3137,C1,TT531A,,,CBL,60
ECE301,VLSI System Design,ETH,3,0,0,0,3,SENSE,BTECH,3138,C1,TT504,,,CBL,60
ECE301,VLSI System Design,ETH,3,0,0,0,3,SENSE,BTECH,3147,C1,TT304,,,CBL,60
ECE301,VLSI System Design,ETH,3,0,0,0,3,SENSE,BTECH,3148,C2,TT619,,,CBL,60
ECE301,VLSI System Design,ETH,3,0,0,0,3,SENSE,BTECH,3149,C2,TT630,,,CBL,60
ECE301,VLSI System Design,ETH,3,0,0,0,3,SENSE,BTECH,3150,C2,TT631,,,CBL,60
ECE301,VLSI System Design,ETH,3,0,0,0,3,SENSE,BTECH,3151,C2,TT531A,,,CBL,60
ECE301,VLSI System Design,ETH,3,0,0,0,3,SENSE,BTECH,3156,C2,TT504,ANITHA R,SENSE,CBL,60
ECE302,Computer Organisation and Architecture,TH,3,0,0,0,3,SENSE,BTECH,3314,A2+TA2,SJT204,,,CBL,60
ECE303,Digital Signal Processing,ETH,3,0,0,0,3,SENSE,BTECH,3297,C1,TT530,,,CBL,60
ECE304,Microcontroller and Applications,ETH,3,0,0,0,3,SENSE,BTECH,3159,E1,TT631,S. SUNDAR,SENSE,CBL,60
ECE304,Microcontroller and Applications,ETH,3,0,0,0,3,SENSE,BTECH,3160,E1,TT630,DHANABAL R,SENSE,CBL,60
ECE304,Microcontroller and Applications,ETH,3,0,0,0,3,SENSE,BTECH,3163,E1,TT619,VIDHYAPATHI C.M,SENSE,CBL,60
ECE304,Microcontroller and Applications,ETH,3,0,0,0,3,SENSE,BTECH,3166,E1,TT531,GERARDINE IMMACULATE MARY,SENSE,CBL,60
ECE304,Microcontroller and Applications,ETH,3,0,0,0,3,SENSE,BTECH,3167,E1,TT531A,,,CBL,60
ECE304,Microcontroller and Applications,ETH,3,0,0,0,3,SENSE,BTECH,3168,E1,TT530A,PADMINI T N,SENSE,CBL,60
ECE304,Microcontroller and Applications,ETH,3,0,0,0,3,SENSE,BTECH,3169,E2,TT631,,,CBL,60
ECE304,Microcontroller and Applications,ETH,3,0,0,0,3,SENSE,BTECH,3171,E2,TT630,KARTHIKEYAN B,SENSE,CBL,60
ECE304,Microcontroller and Applications,ETH,3,0,0,0,3,SENSE,BTECH,3175,E2,TT619,,,CBL,60
ECE304,Microcontroller and Applications,ETH,3,0,0,0,3,SENSE,BTECH,3176,E2,TT531,,,CBL,60
ECE304,Microcontroller and Applications,ETH,3,0,0,0,3,SENSE,BTECH,3178,E2,TT531A,,,CBL,60
ECE305,Digital Communication,ETH,3,0,0,0,3,SENSE,BTECH,3310,E1,SJT301,,,PBL,60
ECE306,Antennas and Wave Propagation,TH,3,0,0,0,3,SENSE,BTECH,3307,A1+TA1,SJT201,,,CBL,60
ECE307,Information Theory and Coding,TH,3,0,0,0,3,SENSE,BTECH,3194,D1,TT619,THANIKAISELVAN V,SENSE,CBL,60
ECE307,Information Theory and Coding,TH,3,0,0,0,3,SENSE,BTECH,3196,D1,TT630,KAVITHA K.V.N.,SENSE,CBL,60
ECE307,Information Theory and Coding,TH,3,0,0,0,3,SENSE,BTECH,3198,D1,TT631,SARAVANAN K,SENSE,CBL,60
ECE307,Information Theory and Coding,TH,3,0,0,0,3,SENSE,BTECH,3199,D1,TT530,BUDHADITYA BHATTACHARYYA,SENSE,CBL,60
ECE307,Information Theory and Coding,TH,3,0,0,0,3,SENSE,BTECH,3201,D1,TT530A,PREETHA K.S,SENSE,CBL,60
ECE307,Information Theory and Coding,TH,3,0,0,0,3,SENSE,BTECH,3204,D1,TT531A,KISHORE V. KRISHNAN,SENSE,CBL,60
ECE307,Information Theory and Coding,TH,3,0,0,0,3,SENSE,BTECH,3206,D2,TT619,,,CBL,60
ECE307,Information Theory and Coding,TH,3,0,0,0,3,SENSE,BTECH,3207,D2,TT630,,,CBL,60
ECE307,Information Theory and Coding,TH,3,0,0,0,3,SENSE,BTECH,3208,D2,TT631,,,CBL,60
ECE307,Information Theory and Coding,TH,3,0,0,0,3,SENSE,BTECH,3210,D2,TT530,,,CBL,60
ECE307,Information Theory and Coding,TH,3,0,0,0,3,SENSE,BTECH,3212,D2,TT530A,,,CBL,60
ECE308,Computer Communication,ETH,3,0,0,0,3,SENSE,BTECH,3181,A1+TA1,TT530,,,CBL,60
ECE308,Computer Communication,ETH,3,0,0,0,3,SENSE,BTECH,3182,A1+TA1,TT530A,,,CBL,60
ECE308,Computer Communication,ETH,3,0,0,0,3,SENSE,BTECH,3183,A1+TA1,TT531A,,,CBL,60
ECE308,Computer Communication,ETH,3,0,0,0,3,SENSE,BTECH,3186,A1+TA1,TT619,SASIKUMAR P,SENSE,CBL,60
ECE308,Computer Communication,ETH,3,0,0,0,3,SENSE,BTECH,3187,A1+TA1,TT630,NANDAKUMAR S,SENSE,CBL,60
ECE308,Computer Communication,ETH,3,0,0,0,3,SENSE,BTECH,3188,A1+TA1,TT631,VELMURUGAN T,SENSE,CBL,60
ECE308,Computer Communication,ETH,3,0,0,0,3,SENSE,BTECH,3189,A2+TA2,TT530,KARTHIKEYAN A,SENSE,CBL,60
ECE308,Computer Communication,ETH,3,0,0,0,3,SENSE,BTECH,3190,A2+TA2,TT531A,RAVI KUMAR C V,SENSE,CBL,60
ECE308,Computer Communication,ETH,3,0,0,0,3,SENSE,BTECH,3191,A2+TA2,TT619,SARANYA K.C.,SENSE,CBL,60
ECE308,Computer Communication,ETH,3,0,0,0,3,SENSE,BTECH,3192,A2+TA2,TT630,,,CBL,60
ECE308,Computer Communication,ETH,3,0,0,0,3,SENSE,BTECH,3193,A2+TA2,TT631,,,CBL,60
ECE309,Biomedical Instrumentation and Analysis,TH,3,0,0,0,3,SENSE,BTECH,3325,D1,TT313,KALAIVANI S,SENSE,CBL,60
ECE309,Biomedical Instrumentation and Analysis,TH,3,0,0,0,3,SENSE,BTECH,3326,D2,TT335,ASHISH P,SENSE,CBL,60
ECE311,Robotics and Automation,TH,3,0,0,0,3,SENSE,BTECH,3329,G2+TG2,TT530,,,CBL,60
ECE402,Microwave Engineering,ETH,3,0,0,0,3,SENSE,BTECH,3111,F1,TT715,JAGADISH CHANDRA MUDIGANTI,SENSE,PBL,60
ECE402,Microwave Engineering,ETH,3,0,0,0,3,SENSE,BTECH,3115,F1,TT716,PRABU K,SENSE,PBL,60
ECE402,Microwave Engineering,ETH,3,0,0,0,3,SENSE,BTECH,3117,F1,TT724,YOGESH KUMAR CHOUKIKER,SENSE,PBL,60
ECE402,Microwave Engineering,ETH,3,0,0,0,3,SENSE,BTECH,3121,F1,TT726,BOOPALAN G,SENSE,PBL,60
ECE402,Microwave Engineering,ETH,3,0,0,0,3,SENSE,BTECH,3122,F1,TT630,KANNADASSAN D,SENSE,PBL,60
ECE402,Microwave Engineering,ETH,3,0,0,0,3,SENSE,BTECH,3123,F1,TT621,SHAMBAVI K,SENSE,PBL,60
ECE402,Microwave Engineering,ETH,3,0,0,0,3,SENSE,BTECH,3124,F2,TT715,,,PBL,60
ECE402,Microwave Engineering,ETH,3,0,0,0,3,SENSE,BTECH,3125,F2,TT716,,,PBL,60
ECE402,Microwave Engineering,ETH,3,0,0,0,3,SENSE,BTECH,3126,F2,TT724,,,PBL,60
ECE402,Microwave Engineering,ETH,3,0,0,0,3,SENSE,BTECH,3127,F2,TT726,POONKUZHALI R,SENSE,PBL,60
ECE402,Microwave Engineering,ETH,3,0,0,0,3,SENSE,BTECH,3128,F2,TT630,,,PBL,60
ECE404,Digital Image Processing,TH,3,0,0,0,3,SENSE,BTECH,3321,A1+TA1,TT334,RAVINDRA DHULI,SENSE,CBL,60
ECE404,Digital Image Processing,TH,3,0,0,0,3,SENSE,BTECH,3322,A2+TA2,TT504,SUDHAKAR M S,SENSE,CBL,60
ECE405,Satellite Communication,TH,3,0,0,0,3,SENSE,BTECH,3327,E1,TT524,SANGEETHA N,SENSE,CBL,60
ECE405,Satellite Communication,TH,3,0,0,0,3,SENSE,BTECH,3328,E2,TT335,JABEENA A,SENSE,CBL,60
ECE499,Project Work,PJT,0,0,0,0,20,SENSE,BTECH,5313,NIL,NIL,PROGRAM MANAGER 05,SENSE,PBC,1000
ECE501,System-on-Chip Design,TH,3,0,0,0,3,SENSE,MTECH,3184,F1,SJTG05,JOHN REUBEN P,SENSE,RBL,60
ECE501,System-on-Chip Design,TH,3,0,0,0,3,SENSE,MTECH,3185,F2,SJTG05,,,RBL,60
ECE506,Hardware-Software Co-Design,TH,3,0,0,0,3,SENSE,MTECH,3197,B2+TB2,TT208,,,RBL,60
ECE507,Real-Time Operating Systems,ETH,3,0,0,0,3,SENSE,MTECH,3200,C2,TT333,ARUNKUMAR K.R,SENSE,RBL,60
ECE508,VLSI Testing and Testability,TH,3,0,0,0,3,SENSE,MTECH,3157,E1,TT523,SIVANANTHAM S,SENSE,RBL,60
ECE508,VLSI Testing and Testability,TH,3,0,0,0,3,SENSE,MTECH,3158,E2,TT523,,,RBL,60
ECE518,Soft Computing,TH,3,0,0,0,3,SENSE,MTECH,3406,B2+TB2,TT530A,DHARANI BAI G,SENSE,RBL,60
ECE603,Principles of VLSI System Design,TH,3,0,0,0,3,SENSE,MTECH,3416,A2+TA2,TT207,,,RBL,60
ECE606,Advanced Processors and its Applications,ETH,3,0,0,0,3,SENSE,MTECH,3202,D2,TT305,,,RBL,60
ECE609,Advanced Digital Image Processing,TH,3,0,0,0,3,SENSE,MTECH,3205,G2+TG2,TT335,RAJESH KUMAR M,SENSE,RBL,60
ECE610,Neural Networks and Fuzzy Systems,TH,3,0,0,0,3,SENSE,MTECH,3203,E2,TT524,,,RBL,60
ECE616,Wireless Sensor Networks,TH,3,0,0,0,3,SENSE,MTECH,3407,G2+TG2,TT531A,RENUGA DEVI S,SENSE,RBL,60
ECE617,Advances in Wireless Networks,TH,3,0,0,0,3,SENSE,MTECH,3412,D2,TT523,RAJESH A,SENSE,RBL,60
ECE619,Advanced Optical Broad Band Access Network,TH,3,0,0,0,3,SENSE,MTECH,3409,B2+TB2,TT303,RAJALAKSHMI S,SENSE,RBL,60
ECE621,Wireless MIMO Communications,TH,3,0,0,0,3,SENSE,MTECH,3414,G2+TG2,TT305,NOOR MOHAMMED V,SENSE,RBL,60
ECE623,Image Processing and Feature Extraction,ETH,3,0,0,0,3,SENSE,MTECH,3413,G2+TG2,TT304,ARULMOZHIVARMAN P,SENSE,RBL,60
ECE699,Masters Thesis,PJT,0,0,0,0,20,SENSE,MTECH,5314,NIL,NIL,PROGRAM MANAGER 05,SENSE,PBC,1000
EEE1001,Basic Electrical and Electronics Engineering,ETH,2,0,0,0,2,SELECT,BTECH,2244,B1,MB102,SUDHAKAR N,SELECT,CBL,60
EEE1001,Basic Electrical and Electronics Engineering,ETH,2,0,0,0,2,SELECT,BTECH,2245,B2,MB102,VINODH KUMAR E,SELECT,CBL,60
EEE1001,Basic Electrical and Electronics Engineering,ETH,2,0,0,0,2,SELECT,BTECH,2246,B1,MB103,CHITRA A,SELECT,CBL,60
EEE1001,Basic Electrical and Electronics Engineering,ETH,2,0,0,0,2,SELECT,BTECH,2247,B2,MB103,RAJASEKAR N,SELECT,CBL,60
EEE1001,Basic Electrical and Electronics Engineering,ETH,2,0,0,0,2,SELECT,BTECH,2248,B1,MB104,ELANGOVAN D,SELECT,CBL,60
